"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000160679.13",1.16094650126438,5.8027177899481,5.57292286174834,2.84953533984307e-05,0.000200762238646055,2.16715247940441
"ENSG00000160957.14",2.50951509588421,2.80173815038991,5.57179252127294,2.85626299683285e-05,0.000201161919776943,2.44943466334226
"ENSG00000144524.18",1.06458255441552,4.6572654608494,5.57158805246721,2.85748171426893e-05,0.000201173463471897,2.21966998833149
"ENSG00000164695.5",1.65711068094594,3.20798990291832,5.57091315044501,2.86150820022362e-05,0.000201382599242306,2.38991579444642
"ENSG00000138744.16",-2.10318161441492,4.64117821038916,-5.57060913338702,2.86332387977545e-05,0.000201436049557644,2.16500986414531
"ENSG00000135241.17",-1.21059119885308,4.54275820312795,-5.5698643961044,2.86777667515299e-05,0.000201674914264446,2.16248117504948
"ENSG00000153310.19",1.28791175890164,4.73596217021108,5.56935877509425,2.87080384629384e-05,0.000201813383547793,2.21866029437802
"ENSG00000108669.16",-0.790782931501738,5.36985450030854,-5.56885950564549,2.87379621294917e-05,0.000201949304986612,2.12699586520869
"ENSG00000143199.18",-3.09774926218289,0.706692464114664,-5.56845092358586,2.87624743060246e-05,0.000202047112325783,2.58155265512325
"ENSG00000259802.1",-2.04458955678802,0.4244993893878,-5.56737055377217,2.88273928115975e-05,0.000202428584573928,2.58975902679676
"ENSG00000147894.17",-1.71105083557676,3.17644560915404,-5.56708139697142,2.88447935309407e-05,0.000202476224594075,2.32699420581921
"ENSG00000137710.17",-1.55820308342983,5.88561422269083,-5.56540583028493,2.89458375893444e-05,0.000203110748529792,2.11904296041861
"ENSG00000076864.19",2.3098323308487,5.93188123189304,5.56471106688919,2.89878415071084e-05,0.000203330677904954,2.1854903190389
"ENSG00000002549.12",-1.41110592293963,6.45235596726021,-5.56327784738649,2.90746889221002e-05,0.000203864877618491,2.12764103200789
"ENSG00000213312.3",-3.05069107868204,-2.36836464518346,-5.56037670470741,2.92513060656695e-05,0.000204976301722741,2.61721822047422
"ENSG00000113328.19",-1.37046361305997,6.17500813135222,-5.56032125639711,2.92546923914272e-05,0.000204976301722741,2.11362268619238
"ENSG00000012504.15",-3.32218845099405,4.94598253163804,-5.55894442825263,2.93389070309259e-05,0.000205490868488365,2.1585434366235
"ENSG00000132004.13",1.30517655114915,2.48418299061245,5.55808712791133,2.93914702138204e-05,0.000205783450777526,2.42240991232469
"ENSG00000144357.18",-1.19207738812119,5.26521356509619,-5.55688557604944,2.94653032156764e-05,0.000206180161739366,2.10159515048276
"ENSG00000106400.12",-1.17854020760017,6.69037073909691,-5.55668146354538,2.94778644543792e-05,0.000206180161739366,2.1215320280584
"ENSG00000262902.1",-2.5717760086842,-0.279978171200122,-5.55663762247627,2.94805631849439e-05,0.000206180161739366,2.60387988814276
"ENSG00000117602.13",1.40785838891589,2.91858008889651,5.55571615490539,2.95373448759884e-05,0.000206501554792834,2.37884592129241
"ENSG00000139517.9",-1.26254838365704,4.33415498573664,-5.55471824385811,2.95989638566985e-05,0.000206856518385838,2.14765872043265
"ENSG00000205890.3",3.83799239816217,-1.396684891757,5.55330110332431,2.96866964811725e-05,0.000207393653951986,2.61115144170162
"ENSG00000197888.2",-3.76367523650978,0.421823730416969,-5.5521725116456,2.97567566834688e-05,0.000207806980398065,2.57109798717029
"ENSG00000007216.15",-3.6484985192965,-0.60622664760941,-5.55176365516213,2.9782179395635e-05,0.000207908391447127,2.61328642426259
"ENSG00000101189.7",1.27589824383825,3.81751360286393,5.54997137628628,2.98938870014581e-05,0.000208539002368429,2.27011590485577
"ENSG00000204387.14",1.09351235762905,2.85654040314882,5.54992011862904,2.98970880695727e-05,0.000208539002368429,2.36508033892382
"ENSG00000144891.18",-3.59293726037052,4.52633032129668,-5.54978840616126,2.99053151991219e-05,0.000208539002368429,2.17903201868919
"ENSG00000140545.15",2.04681644084587,4.64392549810757,5.54608827673803,3.01373887754392e-05,0.000210080511229962,2.21700774022445
"ENSG00000163655.16",0.875405987479428,5.11898887334087,5.5455889786159,3.01688463522621e-05,0.000210222958578861,2.12310273919079
"ENSG00000131504.17",-1.2427241817381,7.25093546305034,-5.54447428846411,3.02391976394239e-05,0.000210636222563584,2.11828532553065
"ENSG00000126391.14",1.14864886242968,4.73425834401818,5.54328120273643,3.03146834842908e-05,0.000211051982076032,2.15692642164553
"ENSG00000006704.11",2.21448197415238,3.81217015858481,5.54318124209678,3.03210167202353e-05,0.000211051982076032,2.29805411340216
"ENSG00000148488.17",-3.65339915240096,-0.734887745838232,-5.54266328253214,3.03538550180362e-05,0.000211203474244432,2.59838186766188
"ENSG00000148337.21",1.11089041470716,5.32903831537078,5.54149856985401,3.04278305800746e-05,0.000211640986441715,2.11243148875049
"ENSG00000184226.15",-3.45892702840955,0.833068439889198,-5.53835406381252,3.06284773084698e-05,0.000212958920607779,2.51405569678002
"ENSG00000107130.10",2.76536707477591,3.34728623331383,5.53802701991786,3.06494234409398e-05,0.000213026896452479,2.34662733552229
"ENSG00000133134.12",3.0918185060727,1.33280079497889,5.53648462591591,3.07484074875666e-05,0.000213637022806146,2.50158098492308
"ENSG00000175756.13",-1.36586476280785,6.07989479794192,-5.53601340924638,3.07787135494302e-05,0.000213769710420514,2.05992403516225
"ENSG00000183741.12",1.74890461699649,4.93809119418911,5.53503451037305,3.0841769071718e-05,0.000214129675914018,2.15292800015755
"ENSG00000165678.21",-1.34669661198114,7.27792875749148,-5.53425018098093,3.08923872151158e-05,0.000214403060031546,2.0978714561022
"ENSG00000286585.1",-2.47170050723116,-1.15705810657555,-5.53275177184075,3.09893272344834e-05,0.000214997616957463,2.58199582789601
"ENSG00000171433.12",-3.2035281555184,0.188330286249276,-5.53119028442011,3.10906807073994e-05,0.000215622349982371,2.53586647331304
"ENSG00000167700.9",-1.33564403380095,4.57706683698286,-5.52992097313385,3.1173320434488e-05,0.00021611689106745,2.07539491532524
"ENSG00000177548.13",1.26167842366775,4.15315050036102,5.52964523198048,3.11913026436e-05,0.00021616298111146,2.19078933060014
"ENSG00000226608.3",-2.38562691324202,0.21135940051843,-5.52800803710679,3.12982905241394e-05,0.000216780979510667,2.52225680209976
"ENSG00000125037.12",-1.16927478911091,5.34928651930372,-5.52772093344406,3.1317091075738e-05,0.000216780979510667,2.03828354269913
"ENSG00000062096.15",-5.68925813046115,-1.60996933877406,-5.52765070075273,3.13216919238854e-05,0.000216780979510667,2.56138628342137
"ENSG00000157600.12",2.14833919794802,3.34481894063924,5.52758582110092,3.13259427187184e-05,0.000216780979510667,2.30332942897888
"ENSG00000062485.19",1.16519347421445,6.17276043847502,5.52707052300028,3.13597251512509e-05,0.000216923247208839,2.06837798162235
"ENSG00000166741.8",-3.5238224462679,8.13124838994292,-5.52692535554864,3.13692489409594e-05,0.000216923247208839,2.13172472771179
"ENSG00000132703.4",-3.6977194377568,8.58763912103015,-5.52669447221693,3.13844022892087e-05,0.000216949373127868,2.15581912684415
"ENSG00000178999.13",4.53475194369524,1.25678887658501,5.5257529678643,3.14462730572503e-05,0.000217298304256478,2.51903879037551
"ENSG00000157657.14",1.96273881214909,4.07839744141419,5.52119782940775,3.17473875095216e-05,0.000219299592387394,2.21582738467201
"ENSG00000112312.10",3.27307799776744,4.80678668233839,5.52001347195085,3.18261627979406e-05,0.000219727884415948,2.21694672094703
"ENSG00000148572.16",-1.24459289428586,4.45976760821761,-5.51987397929059,3.18354540958268e-05,0.000219727884415948,2.06304514107785
"ENSG00000227634.3",-3.90983577333502,-2.57331591707016,-5.51966095581191,3.1849648496222e-05,0.000219727884415948,2.52350122268409
"ENSG00000167676.4",-2.96559480446844,4.37564717053144,-5.51957355715051,3.18554740147911e-05,0.000219727884415948,2.10704318530728
"ENSG00000109606.13",0.826616229986108,6.00300709266301,5.51794504113661,3.19642224608471e-05,0.000220398282998292,2.04130370338506
"ENSG00000136783.10",-1.61377794306612,4.24121078484347,-5.51704262519806,3.20246478042693e-05,0.000220735122126138,2.07849400490817
"ENSG00000109466.14",-1.62822341128576,4.25072563774712,-5.51657780495824,3.20558177207184e-05,0.000220841259275862,2.07666563253017
"ENSG00000132768.14",1.12376343667273,3.86196449265559,5.51646770956524,3.20632050616014e-05,0.000220841259275862,2.18823234158435
"ENSG00000141232.5",-1.58584821981101,6.61680255163245,-5.51613294482757,3.20856783381489e-05,0.000220916266160713,2.03328070612241
"ENSG00000250510.8",-2.07582315267997,1.01599876674946,-5.51538143501176,3.21361873110003e-05,0.000221184180582966,2.44934942064004
"ENSG00000158828.8",-2.38378054629653,3.87689606763398,-5.51414978247222,3.22191433643078e-05,0.000221675145109697,2.12857840611324
"ENSG00000125798.15",-1.65193806832497,4.92031755825563,-5.51165765371786,3.23876703524166e-05,0.000222752355716584,2.01815211211601
"ENSG00000111254.8",-2.34582566528664,-0.821327199847618,-5.51148958213936,3.23990685170828e-05,0.000222752355716584,2.53145430977298
"ENSG00000175274.19",1.65778457852967,4.80533861442525,5.51063277289089,3.24572391043058e-05,0.000223071878990026,2.10691913756233
"ENSG00000100344.11",-2.73458348330995,3.47328233783443,-5.51031125898103,3.24790950336142e-05,0.000223141678847655,2.18430567475202
"ENSG00000172817.4",-2.41018703201595,4.45278871532391,-5.50780822719634,3.26497643669518e-05,0.00022423345552989,2.05547163966113
"ENSG00000177410.13",1.84738985559177,2.96321418615,5.50720106991688,3.26913020644835e-05,0.000224383196979587,2.28461062266198
"ENSG00000182890.5",-1.9198882054994,1.6295566893924,-5.50714562773995,3.26950977562014e-05,0.000224383196979587,2.38700725716449
"ENSG00000274220.1",-2.12955064783754,-0.554612445128779,-5.50525607040436,3.28247319297357e-05,0.000225191829987021,2.50920119729647
"ENSG00000172932.16",1.93456177732692,4.22599176307279,5.50405438784569,3.29074485801762e-05,0.000225678122733233,2.16257430660546
"ENSG00000284946.1",3.38624388587378,-1.84277957418112,5.50323511925717,3.29639648479085e-05,0.000225921251970904,2.50396879777442
"ENSG00000140416.23",1.48548739494238,6.37586558470824,5.50278993657049,3.29947170405194e-05,0.000225921251970904,2.02545275079463
"ENSG00000123485.12",4.82861414212036,1.02138289167816,5.50274882274158,3.29975585748431e-05,0.000225921251970904,2.49240792820453
"ENSG00000287933.1",-4.49897734037186,-3.79048622977533,-5.50274572146852,3.29977729259079e-05,0.000225921251970904,2.37676934352868
"ENSG00000164574.16",2.13152077628289,4.30232827924134,5.50268269861171,3.30021291941557e-05,0.000225921251970904,2.16368049658525
"ENSG00000181097.5",2.86727386476196,-1.91084778225076,5.50151436140236,3.30829941047714e-05,0.00022639356425052,2.5043670893804
"ENSG00000173715.18",2.9036410002761,2.3769243932347,5.50066976647892,3.31415783359684e-05,0.000226668462501973,2.341581116784
"ENSG00000144655.15",-2.48846363940679,4.91751057568553,-5.50055904843402,3.3149266045128e-05,0.000226668462501973,2.00872161352389
"ENSG00000116688.18",-1.40873469965343,6.30329577716683,-5.50042149306506,3.31588197556892e-05,0.000226668462501973,1.98995763362621
"ENSG00000141391.14",3.54047775344712,-0.406123125678436,5.50014533049869,3.31780087690115e-05,0.000226718374504689,2.51890610481698
"ENSG00000196455.8",-0.944646050777354,4.77171843932382,-5.49736833294358,3.33716021616976e-05,0.000227959597574461,1.99512875418335
"ENSG00000164109.14",2.84187168358903,1.91988620445415,5.49509266126611,3.3531111250282e-05,0.000228967187169845,2.36446823145615
"ENSG00000120129.6",-2.78103943289818,7.90435260444121,-5.49479460432626,3.35520609301984e-05,0.000229028241252951,2.04799348363558
"ENSG00000108819.11",1.04640577089346,5.11912789493878,5.49363568900692,3.36336460343877e-05,0.000229387300017044,2.01910931476212
"ENSG00000271367.1",-3.53271991794689,-3.0856602372588,-5.49354349369531,3.3640145125254e-05,0.000229387300017044,2.4431716887977
"ENSG00000185222.10",1.73507040975761,4.27502215017325,5.49353499267072,3.3640744449857e-05,0.000229387300017044,2.12506210728323
"ENSG00000161021.13",1.04026800216367,4.58900468910784,5.49265058264253,3.37031555561469e-05,0.00022973073008107,2.05764458408857
"ENSG00000135845.10",1.3376023313125,4.52470176778797,5.49167414241526,3.37721991895416e-05,0.00023011910787529,2.07657436874492
"ENSG00000273174.1",-1.96365914866389,0.271908867924666,-5.49102274120131,3.3818340227125e-05,0.000230351208861331,2.44156097273812
"ENSG00000112299.8",-3.89580415603124,6.3306817882986,-5.49077210678627,3.38361107863926e-05,0.000230389969624448,1.996416847674
"ENSG00000150556.17",5.94484861193913,2.51804645227376,5.49016941278216,3.3878882451652e-05,0.000230598874417526,2.40606378076648
"ENSG00000284730.1",-2.78219349092389,-1.55005433328034,-5.48849369135634,3.39980962042435e-05,0.000231327752696158,2.49762056527417
"ENSG00000171425.10",1.53811517707873,3.22220805160302,5.48714464252172,3.40943828660615e-05,0.000231900167625366,2.20884609664379
"ENSG00000169871.13",0.892520287889351,5.58368951158982,5.48692685139259,3.41099536684613e-05,0.000231923364122957,1.98140628483571
"ENSG00000147676.14",1.31140299027222,6.02756498581175,5.48658482159302,3.4134421556365e-05,0.000232007016365999,1.98622182382441
"ENSG00000132382.15",1.04262654634389,5.50207507469234,5.48543909724091,3.42165149754028e-05,0.000232482142362267,1.98505481599353
"ENSG00000186472.20",2.77371204710566,1.55665190300305,5.48387652282992,3.43288034704574e-05,0.000233162015594218,2.36862670091512
"ENSG00000250899.3",2.36043334862525,0.189411462523451,5.48318660235294,3.43785023534918e-05,0.000233416446025559,2.45629589272303
"ENSG00000164877.19",1.61257035735701,5.16271032515745,5.48253793436162,3.44252969785771e-05,0.000233650983621147,2.01814568336121
