"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000100379.17",3.25619118192966,3.18150563395679,7.50282899608375,1.08731995840472e-05,0.000101157884130219,3.6204016625259
"ENSG00000164695.5",1.68537768483081,3.20798990291832,7.50091207973072,1.089953274924e-05,0.000101348891270653,3.61038595711674
"ENSG00000285872.1",-2.42862859123545,-0.0135780645007771,-7.50056133111605,1.09043584777359e-05,0.000101348891270653,3.79019126884361
"ENSG00000107833.10",1.66665109485752,3.53341382033933,7.49836890364184,1.09345747302143e-05,0.000101565372790352,3.58281721096683
"ENSG00000164100.9",-4.6277448692495,-2.17807199800053,-7.49786617640625,1.09415160284805e-05,0.000101565372790352,3.74157353581576
"ENSG00000279026.1",-3.41630235779653,-0.216018000856239,-7.49771340563021,1.09436263152356e-05,0.000101565372790352,3.80963745278341
"ENSG00000183569.18",2.35751373418527,-0.135924427364061,7.49682989709883,1.09558391628253e-05,0.000101629262895625,3.80892153577317
"ENSG00000180875.5",-6.88011694405149,0.554081686463689,-7.49526833431664,1.09774606385678e-05,0.000101780325376162,3.78608736828139
"ENSG00000135253.15",3.27083404082887,0.00208931394231381,7.4925471007105,1.10152485238837e-05,0.000102081059206759,3.7795948179211
"ENSG00000146410.12",3.85108460870067,-1.2148118514967,7.48930670551219,1.10604278913151e-05,0.000102449966363847,3.79071810318859
"ENSG00000185267.10",-2.49173777360188,1.12260264361276,-7.488069052976,1.10777363888485e-05,0.000102512563256511,3.75814654846151
"ENSG00000114812.13",-4.42778672974277,2.5150501509449,-7.48805480123648,1.10779358678518e-05,0.000102512563256511,3.65794045048484
"ENSG00000286625.1",-4.55912384787096,-3.46958233722623,-7.48648334208988,1.10999549685484e-05,0.000102666508807058,3.59249471251486
"ENSG00000150625.16",-4.97126536250734,-0.0019158121266791,-7.4827967156093,1.11517961696777e-05,0.00010306938953132,3.79015811504736
"ENSG00000118997.14",3.19331905785366,-0.538077347737231,7.48261759862022,1.11543215180707e-05,0.00010306938953132,3.79175392264754
"ENSG00000162769.13",2.47420120558999,2.83933272694639,7.48135113667067,1.11721947351263e-05,0.000103184551083936,3.61586265763089
"ENSG00000134575.13",-1.65923016943113,5.71074432559653,-7.4802564769668,1.11876681287334e-05,0.000103277447507843,3.39355843411098
"ENSG00000080618.17",-4.6437542785932,7.55528180340608,-7.47913644246771,1.12035240188615e-05,0.000103373783303206,3.48495818833357
"ENSG00000213793.5",2.6390998168454,2.54146177005246,7.4782760282031,1.1215720950954e-05,0.000103436281420016,3.61279796927428
"ENSG00000250564.2",-5.02315444738808,-3.12355858683229,-7.47785666991718,1.12216707937305e-05,0.000103441133580488,3.7101967780101
"ENSG00000285367.1",-2.89973560876618,-1.40156844497245,-7.47396205396285,1.12770896236871e-05,0.000103901764880657,3.78116251873208
"ENSG00000139083.11",1.24938377423511,4.77071598880675,7.47347148954297,1.1284090967315e-05,0.000103916070945742,3.4518434140932
"ENSG00000007202.15",1.88571713643807,5.31512785277144,7.47228594280385,1.13010303824501e-05,0.000103979677271784,3.46243698441614
"ENSG00000267128.2",3.98831455675168,-0.99854351202488,7.47215198927989,1.13029460626767e-05,0.000103979677271784,3.77891695360644
"ENSG00000145777.15",-4.38996724193553,0.834199449924378,-7.47184387543986,1.13073537469421e-05,0.000103979677271784,3.77418744681903
"ENSG00000225791.7",-1.50511699350487,2.86879006124639,-7.47126391480456,1.13156553077821e-05,0.00010400586893013,3.6119404515608
"ENSG00000138640.15",-3.82271207351641,4.16774072506778,-7.46581098520677,1.13940293048519e-05,0.000104675783671549,3.54228912901245
"ENSG00000072506.13",-1.65682152956304,6.44033083281176,-7.46236716547733,1.14438267966415e-05,0.000105082650296364,3.38247054734905
"ENSG00000154380.17",2.23064749141175,5.82481327755386,7.46048727868983,1.14711084116949e-05,0.000105282473353149,3.42563358581314
"ENSG00000138759.19",4.17194313740958,3.78994140219148,7.459426923416,1.14865274699391e-05,0.000105373281340393,3.55369298385492
"ENSG00000117139.18",2.21237897799281,5.21683117670418,7.45764595457454,1.15124753508865e-05,0.000105560543217359,3.45141554001925
"ENSG00000143878.10",-2.74238643610637,9.20246135336501,-7.45600102543828,1.15364970970876e-05,0.00010572997243424,3.4982036729352
"ENSG00000125675.18",-3.94368798612247,0.201399478753115,-7.45398507004113,1.15660105310645e-05,0.00010591418046354,3.75525023806712
"ENSG00000185252.19",1.89835597091765,3.10750996229647,7.45386960860472,1.15677033297795e-05,0.00010591418046354,3.54071768100066
"ENSG00000243742.5",4.20516655307964,-1.86805322070187,7.45203358121652,1.15946573916297e-05,0.000106110031561018,3.72544287746993
"ENSG00000162840.4",-3.97675609421315,-0.24151258217662,-7.45104231346422,1.16092378571711e-05,0.000106192510509337,3.75132543674636
"ENSG00000162437.14",2.55848752510988,3.16919967282735,7.45007044102654,1.16235521475882e-05,0.00010627247677795,3.53031682662506
"ENSG00000106089.12",3.18287559253178,1.09623485641294,7.44931815868893,1.16346451976874e-05,0.000106322929185574,3.68141832798629
"ENSG00000137806.10",-1.42750458924697,4.05504010651585,-7.44892487309879,1.16404490548588e-05,0.000106325021252044,3.40082058693343
"ENSG00000182154.8",-1.85496052066109,5.39013009525865,-7.44805952286822,1.16532302846564e-05,0.000106390812823823,3.35414512873511
"ENSG00000124802.12",2.07309906177249,1.80251701378237,7.44297819684657,1.17285860840423e-05,0.000107027556839643,3.60806983937618
"ENSG00000242125.3",2.15002858228151,2.68342714894106,7.44139785846757,1.17521289208825e-05,0.00010719110606364,3.60637626668561
"ENSG00000074276.10",-4.09698209851527,4.92648921210739,-7.44067735460266,1.17628793417545e-05,0.000107237875146244,3.40493464381903
"ENSG00000226479.4",1.27324141609802,4.55257074340706,7.43942294413343,1.17816212166047e-05,0.000107357419896362,3.44892278146992
"ENSG00000101474.12",-1.68865660161621,7.57335048285186,-7.43785368504056,1.1805112317574e-05,0.000107520106074867,3.38516186813785
"ENSG00000213085.10",3.70036899852319,-1.40203908468072,7.43590551823085,1.18343454671149e-05,0.000107726326207258,3.73078051941565
"ENSG00000137860.12",-3.09511429199112,-1.8014145665686,-7.43559241626701,1.18390509506299e-05,0.000107726326207258,3.72973944251689
"ENSG00000079974.18",1.43971555065814,3.3535382889555,7.43472864318364,1.18520426639486e-05,0.000107793112869255,3.52178927719157
"ENSG00000067057.18",3.78772813531729,3.71133076248436,7.43064064159499,1.19137368126152e-05,0.000108264236709606,3.54541313377157
"ENSG00000183780.13",4.6074206998747,-1.50462307090104,7.43054417654471,1.19151967729374e-05,0.000108264236709606,3.72779343865908
"ENSG00000163735.7",4.68127072443696,0.946733231727325,7.42778121075989,1.19570947885891e-05,0.000108593196099034,3.68618962544278
"ENSG00000053254.16",-1.67969517897025,4.9845500287302,-7.42728086431287,1.19646990113794e-05,0.000108610537622574,3.34542794686326
"ENSG00000163462.18",4.04542154765499,-0.412067855184929,7.4244249967747,1.20082017243406e-05,0.000108953579108765,3.71591376680038
"ENSG00000167363.14",-1.9216838314284,5.38683301677993,-7.42226750404705,1.20411788307148e-05,0.000109200838164238,3.31870771844369
"ENSG00000135100.18",-1.53858860387668,3.14171484380553,-7.42034765451753,1.2070605315777e-05,0.000109415677082937,3.46440010952469
"ENSG00000088325.16",3.0610597086105,3.75082795540343,7.41849384480549,1.20990928323708e-05,0.000109621804512578,3.49894553563693
"ENSG00000272583.1",-2.81102446157055,-1.05828446452777,-7.41502880761306,1.21525337739362e-05,0.000110053715164535,3.70348325208558
"ENSG00000007038.11",4.55697054200144,-0.807967169226324,7.41414864286359,1.21661487825977e-05,0.000110083828049912,3.70331821508552
"ENSG00000271732.1",-4.88136455095918,-3.91318235940551,-7.414067616737,1.21674029744765e-05,0.000110083828049912,3.55001970861281
"ENSG00000078902.16",-1.68593198278625,6.62666718677211,-7.41328494797487,1.21795249391848e-05,0.00011014125160746,3.33200481449126
"ENSG00000111271.15",-1.31350479413414,5.25376275764459,-7.4123451756644,1.21940972492995e-05,0.000110208893984189,3.30208543840839
"ENSG00000229425.3",-5.48345512422596,-1.4483121446717,-7.41160279172379,1.22056220426065e-05,0.000110208893984189,3.70460245598592
"ENSG00000168913.7",-4.86241102884467,-0.147921282080039,-7.41140008774224,1.22087708573587e-05,0.000110208893984189,3.67669304592131
"ENSG00000177182.11",3.9454690619856,-2.62667565217373,7.4108368009924,1.22175255629768e-05,0.000110208893984189,3.67072881508642
"ENSG00000261437.1",4.60207181728441,-1.68703280983573,7.41080455895422,1.22180268784503e-05,0.000110208893984189,3.66928517851321
"ENSG00000243135.6",-5.25981251662554,-2.12964160068805,-7.41056988838,1.22216763200797e-05,0.000110208893984189,3.60147798970667
"ENSG00000108468.15",1.46470165405775,4.87211829191639,7.41006844007413,1.22294784340056e-05,0.000110227132652814,3.36090764076908
"ENSG00000275494.1",-2.2029453494231,0.502725138207623,-7.40927674485484,1.22418074298845e-05,0.000110286136656947,3.6368031522559
"ENSG00000249201.2",-3.68205535794138,0.905258082749048,-7.40869984295121,1.22507998710023e-05,0.000110315040198185,3.53814752581505
"ENSG00000181938.14",1.7227009669058,1.17513651004736,7.4067660460209,1.22809946192779e-05,0.000110516278567409,3.59080696689308
"ENSG00000135093.13",-1.58625556822565,4.08475196552628,-7.40652670211723,1.22847373407565e-05,0.000110516278567409,3.37657090178217
"ENSG00000189433.7",4.15109308353625,-2.58067870275687,7.40540725025026,1.23022589409067e-05,0.000110621726789708,3.69537044363257
"ENSG00000072042.13",-1.89319738367986,6.14531889798174,-7.40254401945731,1.23471962185322e-05,0.000110973480810483,3.29723957600032
"ENSG00000125319.15",2.52609796114097,1.03278334719208,7.40065320529005,1.23769683592712e-05,0.000111136754979933,3.62269684644039
"ENSG00000251165.6",-4.14254682276625,-2.27408385628729,-7.40037842901794,1.2381301304045e-05,0.000111136754979933,3.66145084658471
"ENSG00000126464.14",1.46409890211065,4.56184968637846,7.3999334573047,1.2388321512363e-05,0.000111136754979933,3.3770392120224
"ENSG00000148090.12",-1.41987786103834,3.56669725564959,-7.39954009735557,1.23945310120506e-05,0.000111136754979933,3.43419236393943
"ENSG00000260549.2",-2.943426132367,1.85598575154318,-7.39936190176216,1.23973450704743e-05,0.000111136754979933,3.59229163867408
"ENSG00000171497.5",-1.49255792012138,5.0425168390957,-7.39917319621335,1.2400325849271e-05,0.000111136754979933,3.31144985219859
"ENSG00000274286.2",-3.07242686881276,1.46918590701313,-7.39478453994926,1.2469866130713e-05,0.000111707509086406,3.64119014415254
"ENSG00000174282.12",1.42290442835948,5.44622795269943,7.39396727825796,1.24828621822226e-05,0.000111771430769647,3.34389961425562
"ENSG00000163684.12",-1.69585638096737,2.48387685844779,-7.3921418525711,1.25119425241836e-05,0.00011197924346374,3.53911392264046
"ENSG00000157657.14",2.03418698114951,4.07839744141419,7.39014017839285,1.25439142230633e-05,0.000112212726108004,3.40767957720068
"ENSG00000262188.2",2.98299480827173,-1.4823946912359,7.38945344205174,1.25549032950036e-05,0.000112258375828555,3.6767429655604
"ENSG00000005379.17",1.74352151287393,3.79752088443798,7.38884162721067,1.25647021843453e-05,0.000112293345857466,3.42954124834565
"ENSG00000052749.14",1.5359703307798,4.7041162873545,7.38689717597864,1.25958992452241e-05,0.000112519433444925,3.37239144626767
"ENSG00000137364.5",-1.63070992099954,5.81606448380656,-7.38325171452328,1.26546117975149e-05,0.000112990990731369,3.26973193568925
"ENSG00000100075.10",-1.66264826178311,6.85783314810628,-7.3819403725854,1.26758035870215e-05,0.000113053963187013,3.31042330181449
"ENSG00000125740.14",-3.67631266334592,4.82389930990205,-7.38184169165449,1.26773998487973e-05,0.000113053963187013,3.39368173825068
"ENSG00000176381.6",-3.56316595737313,1.37363318521698,-7.38171511063938,1.2679447737889e-05,0.000113053963187013,3.61282508790544
"ENSG00000228274.4",2.63039881503236,-0.804837416505367,7.38016700596529,1.27045224674627e-05,0.000113224603971705,3.65894121401476
"ENSG00000162928.9",-1.16191794695501,5.1478608850886,-7.3792788729774,1.27189316185603e-05,0.000113300076519936,3.27420459942957
"ENSG00000123219.13",2.84697652491829,0.47947642088736,7.37577370158461,1.27759712616033e-05,0.000113755053175209,3.62604313336086
"ENSG00000112299.8",-3.83255650938322,6.3306817882986,-7.37209995344545,1.28360488914088e-05,0.000114206611924787,3.29815168825409
"ENSG00000165891.16",4.58060919811468,-0.627910054362223,7.37194053504255,1.28386627499341e-05,0.000114206611924787,3.65570517460926
"ENSG00000142731.11",2.9021782294451,0.902756405590447,7.37126363388706,1.28497677303925e-05,0.000114252107297923,3.62511290882428
"ENSG00000240230.6",1.4320590902921,3.4401972599336,7.37076041559123,1.28580300159148e-05,0.000114272296581327,3.38907224919031
"ENSG00000181097.5",2.82789276335011,-1.91084778225076,7.36593413650833,1.29375623079907e-05,0.000114925565131811,3.63913415503318
"ENSG00000154319.16",2.94073143096466,0.786729664540932,7.3622538941453,1.29985637487702e-05,0.00011536514968696,3.56609960661717
"ENSG00000205312.8",-3.50514472465736,-2.47079933810414,-7.36221887444708,1.29991456940686e-05,0.00011536514968696,3.62582314460808
"ENSG00000135052.16",2.05500568926703,5.92762977164077,7.36069666779766,1.30244682380817e-05,0.000115489661881346,3.28729444147307
"ENSG00000100664.11",-1.25382219448736,7.30489238125151,-7.36064753731356,1.30252864254811e-05,0.000115489661881346,3.26072220496404
"ENSG00000112992.18",-2.84003186716131,6.4297649129541,-7.35951757698036,1.30441192849148e-05,0.000115602901023186,3.26369428225231
"ENSG00000220517.2",-4.10919171593794,-2.06019906326626,-7.35884317734017,1.30553733121444e-05,0.000115648899121792,3.43882847847014
"ENSG00000206172.8",-4.11624345519581,-4.28810817722111,-7.35655800491907,1.30935845980974e-05,0.000115933540136915,3.56766773596858
"ENSG00000188641.14",-3.29994939128209,4.73256980447955,-7.35258790579825,1.31602558642177e-05,0.000116469791110144,3.32727901667739
"ENSG00000143643.13",1.52179247703566,3.59336691419624,7.350933826778,1.31881408084648e-05,0.00011661090366097,3.40488155575236
"ENSG00000112039.5",1.97811734650041,1.353692455879,7.35091674736618,1.31884290686196e-05,0.00011661090366097,3.59580791901672
"ENSG00000260105.6",-4.53073604793569,0.625592351924972,-7.35035496323174,1.31979144280176e-05,0.000116640696928245,3.61990129679886
"ENSG00000273899.5",1.99707601250414,0.94811470035577,7.34625665719736,1.32673335319984e-05,0.000117176666659251,3.58465088964417
"ENSG00000173041.12",-1.70936481133741,3.28527231064476,-7.34604982565313,1.32708473145964e-05,0.000117176666659251,3.39628641289576
"ENSG00000167705.12",-1.82094316252669,3.90718508585484,-7.34469647389626,1.32938635499634e-05,0.000117325574097595,3.33834049694243
"ENSG00000147889.18",3.59636034661851,0.615327403764632,7.34376800727124,1.33096786015212e-05,0.00011741081881971,3.53646032400811
"ENSG00000196421.8",3.07659152636197,-0.364115675824415,7.34153349809332,1.33478229636089e-05,0.000117654778164199,3.61215853357177
"ENSG00000107897.20",-1.39744076539628,5.83065239647591,-7.34142536871227,1.33496717673724e-05,0.000117654778164199,3.20554039492583
"ENSG00000287313.1",-4.47866252410065,-2.79811375218602,-7.34005051920752,1.33732030122492e-05,0.000117807726489431,3.56326606034346
"ENSG00000264538.6",1.58195200342131,2.06866382028241,7.33743116133795,1.34181579003389e-05,0.000118149172426253,3.44307220535877
"ENSG00000229950.1",3.78150505198424,-3.0010850138918,7.33658296444567,1.3432749861927e-05,0.000118223075849871,3.57117493944628
"ENSG00000198727.2",-2.46290879636956,13.0816903218942,-7.33406373325273,1.34761899438976e-05,0.000118550689395763,3.53248724340375
"ENSG00000106290.15",1.46700726692923,3.50011144517824,7.33001545736051,1.35463119545289e-05,0.000119112614844064,3.36300507776401
"ENSG00000143416.21",-4.24423895079577,6.20484133720192,-7.32879373314978,1.35675508101581e-05,0.00011921107718027,3.26552379718408
"ENSG00000284418.2",-5.07928833643809,-2.4734678481659,-7.32865235181227,1.3570010935317e-05,0.00011921107718027,3.49411194668633
"ENSG00000196588.20",1.43430990337938,4.79579660139664,7.32753814310336,1.35894156315445e-05,0.000119326581457098,3.27468147886411
"ENSG00000147676.14",1.32122277074644,6.02756498581175,7.32618277433829,1.36130604347305e-05,0.000119479194022632,3.21612809992984
"ENSG00000121552.4",-3.0851336256155,1.69920325513142,-7.32577468966757,1.36201882333296e-05,0.000119486766322935,3.49848988037609
"ENSG00000067208.14",-1.21661209719373,4.41268349231034,-7.32408482206635,1.36497469038972e-05,0.000119691022046496,3.24663229558529
"ENSG00000257702.3",-1.82559305122458,4.00502721662709,-7.32299628972255,1.36688236333424e-05,0.000119803218904001,3.20738642004027
"ENSG00000115652.15",1.34774766438285,4.59643677648879,7.32131516968149,1.36983417933071e-05,0.000120006786716561,3.29353037565913
"ENSG00000113269.14",-1.59232791224895,6.43652100195636,-7.31894660526112,1.37400466457981e-05,0.000120316882290478,3.19716816692092
"ENSG00000243943.10",1.46860767039253,3.6499171624471,7.31807597204967,1.37554106712639e-05,0.000120396141497176,3.32592311568938
"ENSG00000168615.13",2.42303227112672,5.35678905279255,7.31172080429377,1.38681198810489e-05,0.000121297993488885,3.28140339815962
"ENSG00000197299.12",3.14898150242359,0.436934018286398,7.31154968222891,1.3871168403904e-05,0.000121297993488885,3.55027256891265
"ENSG00000170634.13",-1.56692543277016,3.36976268901093,-7.30938509935831,1.39097923609099e-05,0.000121579999957504,3.3085294535071
"ENSG00000155974.12",2.88732596839555,0.143376665518034,7.30839333877184,1.39275274704076e-05,0.000121651774210489,3.57378466558913
"ENSG00000164266.11",4.87039527393903,3.16265082322988,7.30821266023679,1.39307610568219e-05,0.000121651774210489,3.37348979839027
"ENSG00000186409.18",2.29783523567537,1.23816568036201,7.3054221526865,1.39808049132148e-05,0.000122032911352326,3.48415572266487
"ENSG00000197888.2",-3.36998950130427,0.421823730416969,-7.30329943383517,1.40190020554011e-05,0.000122310341811807,3.55767112308787
"ENSG00000226124.8",-3.57749164663116,1.08227634724438,-7.30145267124285,1.40523245927662e-05,0.000122545008977246,3.55270653381386
"ENSG00000062038.14",3.85764431652872,-1.05610169851794,7.29883882785332,1.40996334698434e-05,0.000122901375473882,3.55430564101718
"ENSG00000251443.2",-4.91580539128084,-3.81500232538721,-7.29570715050632,1.41565399049257e-05,0.000123341036576858,3.39045747851937
"ENSG00000185304.15",-3.92927754467467,-2.82806245831769,-7.29449760626486,1.41785847277354e-05,0.000123476697683731,3.47112290382775
"ENSG00000135912.11",2.0187694890671,4.32451091601493,7.29289920656976,1.42077732280124e-05,0.000123674418532475,3.27586442874155
"ENSG00000232803.1",5.16367558846612,-1.67947900442774,7.29253886635092,1.42143623281813e-05,0.000123675327702132,3.52249125631468
"ENSG00000237950.3",2.2961272422181,-0.799637879842402,7.29073911072308,1.4247321364384e-05,0.000123905569111505,3.55255619747494
"ENSG00000181638.20",1.6567043536466,2.29280324691321,7.28911636389646,1.42771091153472e-05,0.000124108033294395,3.37617894756913
"ENSG00000167614.14",5.53303072850412,2.5941320398513,7.28875753008964,1.42837050192619e-05,0.000124108802791509,3.3877097478198
"ENSG00000002549.12",-1.42202295149911,6.45235596726021,-7.28693503934249,1.43172556337884e-05,0.000124343670058111,3.13581525118362
"ENSG00000133135.14",-2.45635622170138,5.92914797937492,-7.28416741583188,1.43683671606539e-05,0.000124714086283435,3.14228382508967
"ENSG00000090924.15",2.49425516681631,4.04257969848805,7.28390147062813,1.43732888434993e-05,0.000124714086283435,3.28207258135165
"ENSG00000181751.10",3.1112504316457,1.48208933570618,7.28356470851687,1.43795236858889e-05,0.000124714086283435,3.41206363059584
"ENSG00000219607.4",-4.47328358546294,1.50032572514121,-7.28016470361716,1.44426344206129e-05,0.000125204510759059,3.51791770023569
"ENSG00000180806.5",4.96128672398374,-3.12156203615228,7.27940554252355,1.44567664713193e-05,0.000125213244492599,3.50592321445536
"ENSG00000249956.4",-6.1667273432241,-3.56672285847616,-7.27940522094189,1.44567724608171e-05,0.000125213244492599,3.11892416762675
"ENSG00000171320.15",2.89508855220536,0.0383539710407984,7.27616853932882,1.45171911016338e-05,0.000125679468311557,3.49219574962303
"ENSG00000196476.12",2.17052960223083,2.64673004019678,7.27323822871123,1.4572124405575e-05,0.000126097802478732,3.30931053180109
"ENSG00000136689.19",-4.04808738253499,4.03038881772831,-7.27224456168778,1.45908028538688e-05,0.000126202173255775,3.28446807083631
"ENSG00000135378.4",-1.84736986382809,5.10001883802088,-7.27120476294093,1.46103759631029e-05,0.000126314184210471,3.12883295631672
"ENSG00000144659.13",-1.4287433826603,4.68202056941888,-7.26992910737808,1.46344273060064e-05,0.000126464792741348,3.14399872501421
"ENSG00000034510.6",3.06366258985995,8.74674430211111,7.26894035052818,1.46530986456093e-05,0.000126522162123844,3.24823331436456
"ENSG00000073067.14",4.35532258617949,-1.15546894450235,7.26887498426171,1.46543338995161e-05,0.000126522162123844,3.527883104291
"ENSG00000153823.19",-3.16861488484879,4.57331849197579,-7.26843127188316,1.46627218724677e-05,0.000126537299344663,3.18438755592892
"ENSG00000109685.19",1.82814562714045,4.94608708965232,7.26752996097011,1.46797761825178e-05,0.000126627178359557,3.17501617920128
"ENSG00000144026.12",1.5027876495118,3.45539852666455,7.26453625958587,1.47365748890417e-05,0.000126980179143034,3.30035288506505
"ENSG00000074935.14",-2.35375983774769,4.11435805281914,-7.26448430563085,1.4737562676189e-05,0.000126980179143034,3.21440465539729
"ENSG00000138092.11",2.43499967704006,1.57575160045672,7.26423336336892,1.47423347767261e-05,0.000126980179143034,3.43217537313166
"ENSG00000112936.19",-4.06230835316832,6.15748762891874,-7.26365700041451,1.47533015899812e-05,0.000126980179143034,3.1981547832967
"ENSG00000287257.1",-4.73895633844168,-3.09626975234338,-7.26362089213635,1.47539889356629e-05,0.000126980179143034,3.40271698782956
"ENSG00000267374.2",4.25925685924039,-2.79506851926939,7.25968562744662,1.48291056352093e-05,0.000127569103597073,3.48600664795483
"ENSG00000163348.4",1.63881528965097,5.33823314547178,7.25914863704174,1.48393875227666e-05,0.000127599999474393,3.14372641821982
"ENSG00000176399.4",-2.39687936652594,2.95583153352676,-7.25859917187552,1.48499161830648e-05,0.000127620766317791,3.31780398616849
"ENSG00000105479.16",3.56461412489829,-1.16114672184049,7.25832432670054,1.48551856766724e-05,0.000127620766317791,3.51134984189142
"ENSG00000110492.15",3.57042438214326,4.50786926312381,7.25053326643324,1.50053978141301e-05,0.000128853195457492,3.26108877705284
"ENSG00000246465.1",3.68381027327921,-3.67373093552865,7.24883200746077,1.50384144076386e-05,0.000129058760173057,3.44864993104617
"ENSG00000256262.1",-3.66187939341671,-2.25522419408144,-7.2486027097393,1.50428703788122e-05,0.000129058760173057,3.49262243678082
"ENSG00000174032.17",-1.64925393202021,4.72425649414115,-7.24757851361016,1.50627910058079e-05,0.000129171560280021,3.13734484279328
"ENSG00000189320.9",-3.53167513550434,1.10296373967541,-7.24677912308874,1.50783588202615e-05,0.000129246948053945,3.49086521149523
"ENSG00000128242.13",2.86926664216892,3.75521671692474,7.24526751387175,1.51078440004526e-05,0.000129441509782853,3.21243195571775
"ENSG00000198286.10",3.1248723005697,3.26958628529245,7.24112701127718,1.51889250357719e-05,0.000130077763036481,3.36414820935825
"ENSG00000007372.24",4.88335412870876,-2.58892329046715,7.24071399957803,1.51970383627394e-05,0.000130088831083557,3.46580593714915
"ENSG00000153561.13",-1.6884392853664,6.07141542170595,-7.23845160022178,1.52415641649543e-05,0.000130411445380892,3.07625446914355
"ENSG00000168575.10",-1.21290505176371,5.38545168018977,-7.23506170591881,1.53085420351362e-05,0.000130925790894223,3.06193106461232
"ENSG00000105519.18",3.07457601728868,3.73782037825554,7.23130035133371,1.53832288787874e-05,0.000131505576502122,3.18382555212243
"ENSG00000156398.13",-1.8305125675749,4.17622831832341,-7.22921787218952,1.54247473439477e-05,0.000131801425333231,3.15286189203122
"ENSG00000144036.16",1.4438570345406,3.95927727790054,7.2275456786334,1.54581729208732e-05,0.000132027888019209,3.19954225707606
"ENSG00000273759.1",2.76923833484634,-1.31648525775982,7.22623196202924,1.54844873657509e-05,0.000132173499772393,3.47400490385186
"ENSG00000110583.13",1.48061948303772,3.62669538882759,7.22575040238426,1.54941452913293e-05,0.000132173499772393,3.20338566152288
"ENSG00000100242.15",-1.29260448509215,6.50928290033221,-7.22533738863937,1.55024336400319e-05,0.000132173499772393,3.04904046630347
"ENSG00000135845.10",1.36071867054085,4.52470176778797,7.22524198587312,1.55043488561118e-05,0.000132173499772393,3.13604677155729
"ENSG00000174943.11",1.43045384243796,3.61553465854542,7.22463153987298,1.55166096029823e-05,0.000132173499772393,3.22017888447556
"ENSG00000228716.7",-1.72899928851098,3.81078454239493,-7.22462191719608,1.55168029567108e-05,0.000132173499772393,3.14791587788763
"ENSG00000163013.12",2.52094293221574,1.46797610715979,7.22282623371918,1.55529298809792e-05,0.000132422088700909,3.41584513290391
"ENSG00000117594.10",-5.7053494067351,6.14958559364023,-7.22186882592449,1.55722285973667e-05,0.000132527239539928,3.19260325014361
"ENSG00000164040.18",-1.31628996749027,6.35474500499495,-7.22020976622498,1.56057315268931e-05,0.000132742145650384,3.04849290145298
"ENSG00000133422.14",1.28971479642153,5.25659081456503,7.21992941133964,1.56114006236269e-05,0.000132742145650384,3.07598842379517
"ENSG00000179913.11",3.61880286935843,3.23288613331472,7.21708614961803,1.56690195673492e-05,0.000133134383962377,3.2140475175821
"ENSG00000154719.14",-1.50650296886245,3.85261719201254,-7.21696440492104,1.56714918202358e-05,0.000133134383962377,3.12028121321832
"ENSG00000115525.18",-1.95557413203295,2.95117712147938,-7.21399963212769,1.57318263677594e-05,0.000133587440999959,3.23527469079747
"ENSG00000168143.9",5.26048565614713,-0.376280844795434,7.21236384757822,1.57652219604112e-05,0.000133811443359574,3.45338826208736
"ENSG00000282793.1",-3.36125129158016,-2.3512392877298,-7.20671691972318,1.58810930757911e-05,0.00013473496758963,3.43334471533655
"ENSG00000168496.4",1.61912315195951,3.76343521809523,7.2044960184081,1.59269143833432e-05,0.000135063633223264,3.13765334897106
"ENSG00000179859.9",2.14654245931194,0.822308999055349,7.20262104935431,1.59657088379182e-05,0.000135271142928718,3.4176008344961
"ENSG00000167595.15",1.82180482853338,2.10729374431196,7.20247523858942,1.59687300107812e-05,0.000135271142928718,3.32274339775651
"ENSG00000159214.13",1.67380992211528,2.89720549510093,7.20228550276853,1.59726622208197e-05,0.000135271142928718,3.16243011828582
"ENSG00000144655.15",-2.478430044743,4.91751057568553,-7.1989822461279,1.60412877395334e-05,0.000135761151261489,3.20071140599891
"ENSG00000158125.10",-4.07328622869416,5.14850654419288,-7.19881558341478,1.60447585435924e-05,0.000135761151261489,3.13772743331497
"ENSG00000110244.7",-6.17846077935225,-0.796059961967658,-7.19802774634104,1.60611764054532e-05,0.000135839803283727,3.43898810549369
"ENSG00000166847.10",1.27928258948955,5.09274967172634,7.19678284458304,1.60871558442682e-05,0.000135999218201189,3.06932667022851
"ENSG00000189159.16",1.84562925353374,4.7078078961365,7.19608959385065,1.61016425924115e-05,0.000136014897331495,3.09261873672496
"ENSG00000231752.6",-2.58712356420179,1.2068012365846,-7.19601157507296,1.61032738136806e-05,0.000136014897331495,3.38510620011849
"ENSG00000120129.6",-2.8475137477002,7.90435260444121,-7.19541585010944,1.61157351106456e-05,0.000136059893771684,3.05632260797709
"ENSG00000106034.18",-3.97606916516733,3.49033750123459,-7.19479708014672,1.61286894084664e-05,0.000136109010795695,3.30966006749004
"ENSG00000221869.5",-2.38082879456564,6.35044416934231,-7.19398791727411,1.61456465395449e-05,0.000136191849094295,3.01808015618759
"ENSG00000244734.4",-4.15063332950293,2.86346934096286,-7.19356998993255,1.61544122728845e-05,0.000136205548571376,3.24857378883829
"ENSG00000234062.8",3.02964517100743,-0.378382658416894,7.19311128478774,1.61640391666576e-05,0.000136226493586608,3.43248136920074
